name,group,url,sources,headers_json,status,pl_ms,seg_ms,seg_bytes,codec,w,h,verdict
CityNews Calgary,国际新闻,https://citynewsregional.akamaized.net/hls/live/1024053/Regional_Live_8/master.m3u8,02,{},ok,1867,2294,200001,h264,1280,720,pass
CityNews Edmonton,国际新闻,https://citynewsregional.akamaized.net/hls/live/1024053/Regional_Live_8/Video-2Mbps.m3u8,02,{},ok,1102,1359,200001,h264,960,540,pass
CityNews Toronto,国际新闻,https://citynewsregional.akamaized.net/hls/live/1024052/Regional_Live_7/master.m3u8,02,{},ok,2316,1741,200001,h264,1280,720,pass
CityNews Vancouver,国际新闻,https://citynewsregional.akamaized.net/hls/live/1024054/Regional_Live_9/master.m3u8,02,{},ok,2434,1897,200001,h264,1280,720,pass
Citytv Bogota,海外·综合,http://138.121.15.230:9002/CITY-TV/index.m3u8,02,{},ok,1356,2604,200001,mpeg2video,720,480,pass
CityTV San Diego,海外·综合,https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/sandiego/G1826_005/playlist.m3u8,02,{},ok,1626,1337,200001,h264,1280,720,pass
Ciudad Magica,海外·综合,https://lbgo.bozztv.com/ssh101/ssh101/verycoolfgr/playlist.m3u8,02,{},ok,1641,1792,200001,h264,1920,1080,pass
Ciudad TV Resistencia,海外·综合,https://617c5175c970b.streamlock.net:4444/chacodxdtv/livenew/playlist.m3u8,02,{},no-response,5078,0,0,,,,fail
Ciudadano Radio,海外·综合,https://oracle.streaminghd.cl/ciudadanoradiotv/ciudadanoradiotv/playlist.m3u8,02,{},ok,2280,5165,2102028,h264,1920,1080,pass
Ciudades Del Ocio TV,海外·综艺,https://cloudvideo.servers10.com:8081/8024/index.m3u8,02,{},ok,4092,3121,200001,h264,1280,720,pass
CJ OnStyle,海外·综合,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8,02;14,{},ok,2090,575,200001,h264,960,540,pass
CJ OnStyle Plus,海外·综合,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8,02;14,{},ok,1194,558,200001,unknown,,,pass
Clan,海外·少儿,https://lge-lgla2.otteravision.com/lge/lgcla/lgcla.m3u8,02,{},ok,1595,637,200001,h264,1280,720,pass
Clan Internacional Americas,海外·少儿,https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/clan_int_main_1080.m3u8,02,{},seg-http-403,1127,712,0,,,,fail
Clarity 4K,海外·综合,https://pb-qyrvophnifz47.akamaized.net/Clarity_4K.m3u8,02,{},http-403,232,0,0,,,,fail
Claro Sports,体育,https://jmp2.uk/plu-6320d2755e54db000783fd87.m3u8,02,"{""Referer"": ""https://www.clarosports.com/""}",http-404,1479,0,0,,,,fail
Claro Televisión Dominicana,海外·综合,https://streamunoapp.com:3960/live/claroteledomlive.m3u8,02,{},ok,1570,2782,176720,h264,1280,720,pass
Claro Visión TV,海外·综艺,https://streamunoapp.com:3057/live/clarovisiontvlive.m3u8,02,{},ok,1550,3723,200001,h264,426,240,pass
Class CNBC,海外·综合,https://amg14891-amg14891c5-amgplt0020.playout.now3.amagi.tv/playlist.m3u8,02;11,{},http-403,996,0,0,,,,fail
Classic Arts Showcase,海外·教育,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8,02,{},ok,3049,2327,200001,h264,1280,720,pass
Classic Cinema,海外·电影,https://rpn.bozztv.com/gusa/gusa-classiccinema/index.m3u8,02,{},ok,5833,2549,200001,h264,320,240,pass
Classic Movie Westerns,海外·电影,https://jmp2.uk/plu-61f33318210549000806a530.m3u8,02,{},ok,2538,2599,200001,h264,854,480,pass
Classic Movies Channel,海外·电影,https://jmp2.uk/plu-561c5b0dada51f8004c4d855.m3u8,02,{},ok,2477,2183,200001,h264,854,480,pass
Classic Music,海外·音乐,http://stream.mcquack.net/312/index.m3u8,02,{},ok,915,5679,2710208,unknown,,,pass
Classic TV,海外·综合,https://clshls.wns.live/hls/stream.m3u8,02,{},ok,2282,2267,200001,h264,1280,720,pass
Classic TV Comedy,海外·综艺,https://jmp2.uk/plu-5f15e32b297f96000768f928.m3u8,02,{},ok,3274,1258,200001,h264,854,480,pass
Classic TV Crime Drama,海外·综合,https://jmp2.uk/plu-61325c4f982acd000723287e.m3u8,02,{},ok,3548,1883,200001,h264,1216,684,pass
Classic TV Drama,海外·综合,https://jmp2.uk/plu-5f15e3cccf49290007053c67.m3u8,02,{},ok,2937,1896,200001,h264,854,480,pass
Classic TV: Families,海外·综合,https://jmp2.uk/plu-61325d18f5166c00081b84e0.m3u8,02,{},ok,4861,1999,200001,h264,768,432,pass
Classica,海外·音乐,https://jmp2.uk/plu-5f779951372da90007fd45e8.m3u8,02,{},ok,2945,1189,200001,h264,1216,684,pass
Classique TV,海外·电影,https://stmv1.srvif.com/classique/classique/playlist.m3u8,02,{},ok,1210,1864,200001,h264,640,346,pass
Clergy TV,海外·宗教,https://goliveafrica.media:9998/live/650452cf2ddb2/index.m3u8,02,{},http-404,2799,0,0,,,,fail
Click TV (Coronel),纪录片,https://v2.tustreaming.cl/clicktv/playlist.m3u8,02,{},ok,3159,3292,200001,h264,1280,720,pass
Cloudflare TV,海外·教育,https://cloudflare.tv/hls/live.m3u8,02,{},ok,1686,1180,200001,unknown,,,pass
cLoveworld TV,海外·宗教,https://live-hls-5rxy.livepush.io/live_cdn/em_LJ5aZjqp0LdiQ/index.m3u8,02,{},http-400,1153,0,0,,,,fail
CLTV 36,海外·综合,https://live.cltv36.tv:5443/LiveApp/streams/cltvlive.m3u8,02,{},ok,2780,1889,200001,h264,1920,1080,pass
Club TV,海外·综合,https://tv.arkeo.cl:1936/clubtv/clubtv/playlist.m3u8,02,{},ok,3177,3374,200001,h264,1280,720,pass
Clubbing TV France,海外·音乐,https://d1j2csarxnwazk.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-uze1m6xh4fiyr-ssai-prd/master.m3u8,02,{},http-504,585,0,0,,,,fail
Clubbing TV UK,海外·音乐,https://a-cdn.klowdtv.com/live3/clubbingtv_720p/playlist.m3u8,02,{},ok,1724,2185,200001,h264,1280,720,pass
CMB Television,海外·宗教,https://cdn1.cmbcolombia.tv/bethesda/video.m3u8,02,{},ok,1938,1759,200001,h264,1920,1080,pass
CMC TV,海外·音乐,https://stream.cmctv.hr:49998/cmc/live.m3u8,02;11,{},ok,1988,10429,200001,unknown,,,pass
CMC-USA Country Music Channel,海外·音乐,https://hwlive.streamingmediahosting.com/14215-live/0_obd393sh/playlist.m3u8,02,{},ok,2245,2166,200001,h264,1280,720,pass
CMM TV,海外·综合,"https://cdnapisec.kaltura.com/p/2288691/sp/228869100/playManifest/entryId/1_gnz6ity9/protocol/https/format/applehttp/flavorIds/1_a9gxgxzy,1_v71ryg4b,1_vbfvtjw6,1_obo1bqsx,1_3shk3s5d/a.m3u8",02,{},ok,1865,1887,200001,h264,640,360,pass
CMT,海外·音乐,http://23.237.104.106:8080/USA_CMT/index.m3u8,02,{},ok,2006,12002,199246,h264,1920,1080,pass
CMT Equal Play,海外·音乐,https://jmp2.uk/plu-5f68f53eb1e5800007390bf8.m3u8,02,{},ok,4258,2581,200001,h264,854,480,pass
CMTv Kenya,海外·综合,https://goliveafrica.media:9998/live/64ede813cfe1a/index.m3u8,02,{},http-404,2681,0,0,,,,fail
CNA (AL),国际新闻,https://live1.mediadesk.al/cnatvlive.m3u8,02;11,{},ok,5448,6987,200001,unknown,,,pass
CNA (DZ),国际新闻,https://live.creacast.com/cna/stream/playlist.m3u8,02,{},ok,2557,7582,200001,h264,640,360,pass
CNA,国际新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8,02;26,{},ok,1402,1205,200001,h264,480,270,pass
CNA International,新马,https://mumt05.tangotv.in/87NeALx2CNA/index.m3u8,02,{},ok,2137,12001,130405,h264,640,360,pass
CNA Originals,新马,https://amg01082-cna-amg01082c1-rlaxx-us-11304.playouts.now.amagi.tv/playlist.m3u8,02,{},ok,2464,1870,200001,h264,640,360,pass
CNBC (US),国际新闻,http://4.30.180.36:8420/cnbc/index.m3u8?token=test,02,{},ok,2082,12003,111837,h264,1920,1080,pass
CNBC,国际新闻,https://amg01079-nbcuuk-amg01079c2-samsung-gb-1258.playouts.now.amagi.tv/playlist.m3u8,02,{},ok,2498,1691,200001,h264,640,360,pass
CNBC Arabiya,海外·综合,https://cnbc-live.akamaized.net/cnbc/master.m3u8,02,{},ok,2593,2360,200001,h264,1920,1080,pass
CNBC Asia,新马,http://nmk.ioapk.com:5050/4gtv-live130/index.m3u8,02,{},http-500,1839,0,0,,,,fail
CNBC Awaaz,海外·综合,https://n18syndication.akamaized.net/bpk-tv/CNBC_Awaaz_NW18_MOB/output01/master.m3u8,02,{},ok,2677,1262,120696,unknown,,,pass
CNBC Bajar,国际新闻,https://n18syndication.akamaized.net/bpk-tv/CNBC_Bazaar_NW18_MOB/output01/master.m3u8,02,{},ok,1857,2776,117688,h264,320,180,pass
CNBC Mongolia,国际新闻,https://cdn4.skygo.mn/live/disk1/CNBC/HLSv3-FTA/CNBC.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36""}",ok,1254,1062,200001,h264,854,480,pass
CNBC TV18,海外·综合,https://n18syndication.akamaized.net/bpk-tv/CNBC_TV18_NW18_MOB/output01/index.m3u8,02,{},ok,2179,2373,123704,h264,320,180,pass
CNBC TV18 Prime,海外·综合,https://n18syndication.akamaized.net/bpk-tv/CNBC_Tv18_Prime_HD_NW18_MOB/output01/index.m3u8,02,{},ok,1757,2784,120696,h264,320,180,pass
CNBC-e,海外·剧集,https://hnpsechtsc.turknet.ercdn.net/xpnvudnlsv/cnbc-e/cnbc-e.m3u8,02,{},ok,9348,4149,200001,unknown,,,pass
CNC Bugavisión,海外·综合,https://movil.ejeserver.com/live/cncbuga.m3u8,02,{},ok,8575,12000,65204,h264,1280,720,pass
CNC Pereira,海外·综合,https://cloudvideo.servers10.com:8081/latinchaneltv/index.m3u8,02,{},ok,3416,4426,200001,h264,1280,720,pass
CNC Santander de Quilichao,海外·综合,https://movil.ejeserver.com/live/cncsantander.m3u8,02,{},ok,9177,9674,200001,h264,854,480,pass
CNC Tulua,海外·综合,https://live.amelbatv.co:81/cnctulualive/index.fmp4.m3u8,02,{},ok,2223,2074,200001,h264,1280,720,pass
CNC Valledupar,海外·综合,https://live20.bozztv.com/akamaissh101/ssh101/cncvalledupar1/playlist.m3u8,02,{},ok,9052,12002,114670,h264,1280,720,pass
CND Film Middle School Channel,海外·电影,http://live2.rxip.sc96655.com/live/zxs_4000.m3u8?A=&E=&K=&P=&S=&U=,02,{},http-403,329,0,0,,,,fail
CNews,国际新闻,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-dm.m3u8,02,{},excluded-host,,,,,,,excluded
Cnews Bharat,国际新闻,https://legitpro.co.in/cnews/cnews/index.fmp4.m3u8,02,{},ok,3180,2864,200001,h264,1280,720,pass
CNEWS PRIME,国际新闻,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-prime-dm.m3u8,02,{},excluded-host,,,,,,,excluded
CNM TV,海外·综合,https://stream.sen-gt.com/cnmtv/myStream/playlist.m3u8,02,{},http-404,2285,0,0,,,,fail
CNN Prima News,国际新闻,http://88.212.15.19/live/test_cnn_pirma_news/playlist.m3u8,02,{},ok,527,3951,1602136,unknown,,,pass
CNT Mas TV,海外·综合,https://edge.essastream.com/cntmas/tracks-v1a1/mono.m3u8,02,{},ok,4440,3987,1103936,h264,1280,720,pass
CoastTV NBC (WRDE-LD),海外·综合,https://live.field59.com/wrde/wrde1/playlist.m3u8,02,{},http-404,883,0,0,,,,fail
COCO TV,海外·综艺,https://edge.essastream.com/canalcocotv/playlist.m3u8,02,{},ok,4216,5486,3621632,h264,1920,1080,pass
Code Fashion TV,海外·综合,https://cdn2.invivo.bg/Codefashion_5500/index.m3u8,02,{},ok,4349,4865,200001,h264,1024,576,pass
Code Health TV,海外·综合,https://cdn2.invivo.bg/codehealth_test/index.m3u8,02,{},ok,4254,9868,200001,h264,1024,576,pass
Codigo TV,海外·综合,https://edge.essastream.com/codigotv/playlist.m3u8,02,{},ok,7152,3977,1934144,h264,1280,720,pass
Cold Case Files,海外·剧集,https://aegis-cloudfront-1.tubi.video/1e764712-0649-4946-bd7e-f1bbba3be6fa/playlist.m3u8,02,{},ok,864,593,200001,h264,1280,720,pass
ColimdoT TV,体育,https://cnn.livestreaminggroup.info:3132/live/colimdotvlive.m3u8,02,{},ok,3767,2687,2081536,h264,1280,720,pass
Collier Television CTV (Naples FL),海外·综合,https://reflect-collier-countyboc.cablecast.tv/live-4/live/stream-1/live.m3u8,02,{},http-500,879,0,0,,,,fail
Colome TV,海外·综合,https://ss2.tvrdomi.com:1936/colometv/colometv/playlist.m3u8,02,{},ok,2856,12006,179449,h264,1092,614,pass
Color Vision,海外·综合,https://hls.tvabierta.net/hls/009.m3u8,02,{},ok,810,1684,200001,h264,1280,720,pass
Colors Bangla,海外·综艺,http://103.165.93.31:8095/colorsBangla/index.m3u8,02,{},no-response,5076,0,0,,,,fail
Colors Cineplex Bollywood,海外·电影,http://202.70.146.135:8000/play/a058/index.m3u8,02,{},ok-small,6561,886,188,h264,720,576,pass
Colors Gujarati,海外·综艺,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/ColorsGujarati.m3u8,02,{},excluded-host,,,,,,,excluded
Colors,海外·综艺,http://66.102.126.10:8000/play/a00a/index.m3u8,02,{},no-response,5079,0,0,,,,fail
Colors Kannada,海外·综艺,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:colorskannadahd1.smil/playlist.m3u8,02,{},ok,2098,1147,200001,h264,640,360,pass
Colors Marathi,海外·综艺,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:colorsmarathihd.smil/playlist.m3u8,02,{},ok,1768,1371,200001,h264,640,360,pass
Colors MENA,海外·综艺,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:colorsme.smil/playlist.m3u8,02,{},ok,1768,1179,200001,h264,640,360,pass
Colors Rishtey Americas,海外·综合,https://manatv.akamaized.net/090823/smil:ristheyamerica.smil/playlist.m3u8,02,{},ok,2792,2166,200001,h264,384,216,pass
Colors Super,海外·综艺,https://d1rc86nwwc9fag.cloudfront.net/260723/smil:colorssuper1.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b,02,{},seg-http-416,3131,1679,49,,,,fail
Colors Tamil,海外·综艺,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:colorstamilhd11.smil/playlist.m3u8,02,{},ok,1752,975,200001,h264,640,360,pass
Colosal TV,海外·综艺,https://5eac7b031d945.streamlock.net/COLOSAL/COLOSAL/playlist.m3u8,02,{},ok,2593,2458,200001,h264,1920,1080,pass
Columna TV,海外·综合,https://cdn.streamnet.pro/columnatv/live/playlist.m3u8,02,{},ok,2481,3219,200001,h264,1280,720,pass
COM Brasil,海外·综合,https://dfr80qz435crc.cloudfront.net/EFGH/Amagi/NewCo/New_Brasil_BR/New_Brasil.m3u8,02,{},ok,1648,1076,200001,hevc,1920,1080,pass
Combate,体育,http://143.14.134.107/167/index.m3u8,02,{},http-403,1783,0,0,,,,fail
Comedia a lo bestia de Pluto TV,海外·综艺,https://jmp2.uk/plu-68de3db35fc0afe85de0b843.m3u8,02,{},ok,3658,2286,200001,unknown,,,pass
Comedy Central (DE),海外·综艺,https://ma.anixa.tv/clips/stream/comedy_central/playlist.php,02,{},ok,1970,2549,200001,h264,640,360,pass
Comedy Central,海外·综艺,https://saruman1.tharen1.cfd/comedi/usergenrx7zo1kr.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 VLC/3.0.18 LibVLC/3.0.18"", ""Referer"": ""https://cool-tv.net/""}",http-403,757,0,0,,,,fail
Comedy Central (SE),海外·综艺,https://jmp2.uk/plu-61c0989431084d0007eab12d.m3u8,02,{},ok,3257,2362,200001,h264,1216,684,pass
Comedy Central (SE),海外·综艺,https://jmp2.uk/plu-61c0b550e0d3a700072b6a2a.m3u8,02,{},ok,3558,2514,200001,h264,854,480,pass
Comedy Central (US),海外·综艺,https://jmp2.uk/plu-64f8a408bd341e000818fcda.m3u8,02,{},ok,3353,2687,200001,h264,854,480,pass
Comedy Central (US),海外·综艺,http://4.30.180.36:8420/comedycentral/index.m3u8?token=test,02,{},ok,1049,12006,103066,h264,1024,576,pass
Comedy Central Animation,海外·综艺,https://jmp2.uk/plu-64f8a949f5b5e4000862467c.m3u8,02,{},ok,3973,2268,200001,h264,854,480,pass
Comedy Central en español,海外·综艺,https://jmp2.uk/plu-5cf96dad1652631e36d43320.m3u8,02,{},ok,3455,3569,200001,h264,854,480,pass
Comedy Central Latin America,海外·综艺,http://15.204.246.24:8080/ComedyCentralHD/index.m3u8,02,{},ok,1019,12005,193364,h264,1280,1080,pass
Comedy Central Pluto TV,海外·综艺,https://jmp2.uk/plu-5f357e91b18f0b00073583d2.m3u8,02,{},ok,3437,2478,200001,unknown,,,pass
Comedy Central Pluto TV,海外·综艺,https://jmp2.uk/plu-5ffcc21a432945000762d06b.m3u8,02,{},ok,3860,3189,200001,h264,1216,684,pass
Comedy Central Pluto TV,海外·综艺,https://jmp2.uk/plu-5ca671f215a62078d2ec0abf.m3u8,02,{},ok,3545,2484,200001,h264,854,480,pass
Comedy Central Roast,海外·综艺,https://jmp2.uk/plu-6641fd41b18d700008e7e2b8.m3u8,02,{},ok,3466,2559,200001,h264,854,480,pass
Comedy Central South Park (DE),海外·综艺,https://jmp2.uk/plu-60c716084d842c00085f6e64.m3u8,02,{},ok,4260,2886,200001,h264,1216,684,pass
Comedy Central South Park (US),海外·综艺,https://jmp2.uk/plu-609ae66b359b270007869ff1.m3u8,02,{},ok,3044,2506,200001,unknown,,,pass
Comedy Central South Park (US),海外·综艺,https://jmp2.uk/plu-609ae5cd48d3200007b0a98e.m3u8,02,{},ok,3963,1079,200001,h264,1216,684,pass
Comedy Dynamics,海外·综艺,https://comedydynamics-plex-ingest.cinedigm.com/playlist.m3u8,02,{},http-503,405,0,0,,,,fail
Comedy Play,海外·综艺,https://stream1.antenaplay.ro/live/ComedyPlay/chunklist.m3u8,02,{},ok,1283,3081,200001,h264,854,480,pass
Comedy TV,海外·综艺,http://31.146.5.178:8087/play/a00b/index.m3u8,02,{},no-response,5066,0,0,,,,fail
Comercio TV,海外·综合,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=16960,02,{},no-response,8,0,0,,,,fail
Comet,海外·综艺,https://fast-channels.sinclairstoryline.com/COMET/index.m3u8,02,{},ok,1923,1759,200001,h264,1920,1080,pass
Company TV,海外·音乐,https://5929b138b139d.streamlock.net/CompanyTV/smil:CompanyTV.smil/master.m3u8,02,{},ok,2168,8193,200001,h264,1280,720,pass
Concepcion TV,海外·综合,https://stream.blserver.cl/hls/ctv/index.m3u8,02,{},ok,2860,8746,782644,h264,1920,1080,pass
Concert Channel,海外·音乐,https://jmp2.uk/plu-6868152657543d1f8be4ece3.m3u8,02,{},ok,3060,1899,200001,h264,1216,684,pass
Concord TV (Concord CA),海外·综合,https://concordca.cablecast.tv/live/stream-2/live.m3u8,02,{},ok,2447,2031,200001,h264,1920,1080,pass
Condavisión,海外·综合,https://5d8d85cf2c308.streamlock.net:1936/Condavision/endirecto/playlist.m3u8,02,{},http-404,1765,0,0,,,,fail
Conecta2TV,国际新闻,https://live.obslivestream.com/conecta2/index.m3u8,02,{},ok,3244,9171,200001,h264,1280,720,pass
Conecta Mais TV,海外·综艺,https://adylnet.streampool.net/10324/live/hls/Conecta/index.m3u8,02,{},ok,4255,5595,200001,h264,1920,1080,pass
Conecta TV,海外·音乐,https://stream8.mexiserver.com:19360/conectatvx/conectatvx.m3u8,02,{},ok,2892,1791,200001,h264,1280,720,pass
Conectados con Dios,海外·宗教,https://cdn.oktvus.com/ConectadoConDios/tracks-v2a1/mono.ts.m3u8,02,{},ok,1767,12006,65060,h264,1280,720,pass
ConecTV Brasil,海外·综合,https://stream01.msolutionbrasil.com.br/hls/conectv/live.m3u8,02,{},ok,1295,12002,179869,h264,1280,720,pass
Conexão TV,海外·综合,https://5a57bda70564a.streamlock.net/conexaotv/conexaotv.sdp/playlist.m3u8,02,{},http-403,993,0,0,,,,fail
Conexion Positiva Television,海外·宗教,https://tvstream.conexionpositivaradio.com/memfs/69239c4d-4116-4f4f-b065-bf17e81b1411.m3u8,02,{},ok,2104,5620,1369204,h264,1920,1080,pass
Congo Planet Télévision,海外·综合,https://radio.congoplanet.com/Congo_Planet_TV.sdp/Congo_Planet_TV/playlist.m3u8,02,{},no-response,10006,0,0,,,,fail
Congreso de los Diputados 1,海外·综合,https://congresodirecto.akamaized.net/hls/live/2038274/canal1/master.m3u8,02,{},variant-http-404,1211,0,0,,,,fail
Congreso de los Diputados 2,海外·综合,https://congresodirecto.akamaized.net/hls/live/2038275/canal2/master.m3u8,02,{},variant-http-404,1208,0,0,,,,fail
Congreso de los Diputados 3,海外·综合,https://congresodirecto.akamaized.net/hls/live/2038276/canal3/master.m3u8,02,{},variant-http-404,1173,0,0,,,,fail
Congreso de los Diputados 4,海外·综合,https://congresodirecto.akamaized.net/hls/live/2038277/canal4/master.m3u8,02,{},variant-http-404,1481,0,0,,,,fail
Congreso de los Diputados 5,海外·综合,https://congresodirecto.akamaized.net/hls/live/2038278/canal5/master.m3u8,02,{},variant-http-404,1190,0,0,,,,fail
ConstanzaTV,海外·综合,https://live20.bozztv.com/akamaissh101/ssh101/ctv8hd/playlist.m3u8,02,{},ok,3605,12000,367969,h264,1920,1080,pass
Continent E,海外·综合,http://stream.mcquack.net/449/index.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36""}",ok,1659,4893,2427456,h264,1920,1080,pass
Contivision,国际新闻,https://unlimited6-cl.dps.live/cm/cm.smil/playlist.m3u8,02,{},ok,8646,5071,200001,h264,1280,720,pass
Contra Costa College TV,海外·综合,https://reflect-contra-costa.cablecast.tv/live-7/live/live.m3u8,02,{},http-403,930,0,0,,,,fail
Controversia TV,海外·综合,https://live.obslivestream.com/controversiatv/index.m3u8,02,{},ok,5888,12005,81474,h264,1280,720,pass
Cooking Panda,海外·综合,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=46,02,{},no-response,6,0,0,,,,fail
Cool Channel,海外·综合,https://live-iptv.cool-channel.com/cool/live-720P.m3u8,02,{},ok,1164,3636,510420,h264,1280,720,pass
Cool FM 98.9,海外·音乐,https://live2.tensila.com/cool-v-1.arubara/hls/master.m3u8,02,{},ok,3872,3892,200001,h264,1920,1080,pass
Cool TV,海外·综合,https://stream.nasatv.com.mk/cooltv/hls/cooltv_live.m3u8,02;11,{},ok,6446,7516,200001,h264,1920,1080,pass
Cooperativa,海外·综合,https://unlimited1-cl-isp.dps.live/coopetv/coopetv.smil/playlist.m3u8,02,{},ok,4923,6105,200001,unknown,,,pass
Cops,海外·剧集,https://a7d6af1c184e465db4f39316a5181c1f.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/RakutenTV-eu_COPS/playlist.m3u8,02,{},ok,2112,1576,200001,h264,640,360,pass
Cops,海外·剧集,https://langleyproductions-cops-2-eu.rakuten.wurl.tv/playlist.m3u8,02,{},ok,1909,1371,200001,h264,640,360,pass
Coptic TV,海外·宗教,https://ctv.icopts.app/CTV/index.fmp4.m3u8,02;11,{},ok,2069,2550,200001,h264,1920,1080,pass
Coral 39,海外·综合,https://hls.tvabierta.net/hls/039.m3u8,02,{},http-404,751,0,0,,,,fail
Coral TV,海外·综合,https://tv.mediacp.eu:8081/coraltv/index.m3u8,02,{},ok,3275,2217,200001,h264,1280,720,pass
Corazon TV,海外·音乐,https://sistemastr.tropicalmoonmedia.com/live/7FFCFEC3978B68D1A2ED0A38DE96AF76/12.m3u8,02,{},ok,2237,4263,3552824,h264,1280,720,pass
